locus_tag	ftype	length_bp	gene	EC_number	COG	product
JIEPOILB_03100	CDS	357	rplT		COG0292	Large ribosomal subunit protein bL20
JIEPOILB_03101	CDS	198	rpmI		COG0291	Large ribosomal subunit protein bL35
JIEPOILB_03102	CDS	435	infC		COG0290	Translation initiation factor IF-3
JIEPOILB_03103	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
JIEPOILB_03104	CDS	234				hypothetical protein
JIEPOILB_03105	CDS	759				hypothetical protein
JIEPOILB_03106	CDS	933	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
JIEPOILB_03107	CDS	285				hypothetical protein
JIEPOILB_03108	CDS	873		2.7.1.-		putative ketoamine kinase
JIEPOILB_03109	CDS	738	tonB			Protein TonB
JIEPOILB_03110	CDS	297	yciI		COG2350	Protein YciI
JIEPOILB_03111	CDS	648	yceI		COG2353	Protein YceI
JIEPOILB_03112	CDS	207				hypothetical protein
JIEPOILB_03113	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
JIEPOILB_03114	CDS	330	yciU		COG3099	Putative double-stranded DNA mimic protein YciU
JIEPOILB_03115	CDS	834				hypothetical protein
JIEPOILB_03116	CDS	1005	oppF_2	7.4.2.6		Oligopeptide transport ATP-binding protein OppF
JIEPOILB_03117	CDS	1014	oppD_2	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
JIEPOILB_03118	CDS	909	oppC			Oligopeptide transport system permease protein OppC
JIEPOILB_03119	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
JIEPOILB_03120	CDS	1635	oppA_2		COG4166	Periplasmic oligopeptide-binding protein OppA
JIEPOILB_03121	CDS	648				hypothetical protein
JIEPOILB_03122	CDS	2676	adhE_1		COG1012	Bifunctional aldehyde-alcohol dehydrogenase AdhE
JIEPOILB_03123	CDS	528	tdk	2.7.1.21	COG1435	Thymidine kinase
JIEPOILB_03124	CDS	408	hns		COG2916	DNA-binding protein H-NS
JIEPOILB_03125	CDS	903	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
JIEPOILB_03126	CDS	1014	rssB		COG0745	Regulator of RpoS
JIEPOILB_03127	CDS	903			COG1752	putative NTE family protein
JIEPOILB_03128	CDS	459				hypothetical protein
JIEPOILB_03129	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
JIEPOILB_03130	tRNA	85				tRNA-Tyr(gta)
JIEPOILB_03131	tRNA	85				tRNA-Tyr(gta)
JIEPOILB_03132	CDS	444	lrpA		COG1522	HTH-type transcriptional regulator LrpA
JIEPOILB_03133	CDS	897				hypothetical protein
JIEPOILB_03134	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
JIEPOILB_03135	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
JIEPOILB_03136	CDS	1536	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
JIEPOILB_03137	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
JIEPOILB_03138	CDS	1389	narK		COG2223	Nitrate/nitrite antiporter NarK
JIEPOILB_03139	CDS	1779	narX	2.7.13.3	COG3850	Nitrate/nitrite sensor protein NarX
JIEPOILB_03140	CDS	651	narL		COG2197	Nitrate/nitrite response regulator protein NarL
JIEPOILB_03141	CDS	1383				Invasin
JIEPOILB_03142	CDS	2601	nasA	1.7.-.-	COG0243	Nitrate reductase
JIEPOILB_03143	CDS	4068	norW_2	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
JIEPOILB_03144	CDS	789	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
JIEPOILB_03145	CDS	885	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
JIEPOILB_03146	CDS	1257	nrtA		COG0715	Nitrate/nitrite binding protein NrtA
JIEPOILB_03147	CDS	1182	nasR		COG3707	Nitrate regulatory protein
JIEPOILB_03148	CDS	354	ychN		COG1553	Protein YchN
JIEPOILB_03149	CDS	243				hypothetical protein
JIEPOILB_03150	CDS	681	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
JIEPOILB_03151	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
JIEPOILB_03152	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
JIEPOILB_03153	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
JIEPOILB_03154	CDS	813				hypothetical protein
JIEPOILB_03155	CDS	393	ychQ		COG3094	Protein YchQ
JIEPOILB_03156	CDS	849	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
JIEPOILB_03157	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
JIEPOILB_03158	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
JIEPOILB_03159	CDS	612	lolB		COG3017	Outer-membrane lipoprotein LolB
JIEPOILB_03160	CDS	852	ispE	2.7.1.148		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
JIEPOILB_03161	CDS	948	prs	2.7.6.1		Ribose-phosphate pyrophosphokinase
JIEPOILB_03162	CDS	1653	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
JIEPOILB_03163	CDS	1047				hypothetical protein
JIEPOILB_03164	CDS	276				hypothetical protein
JIEPOILB_03165	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
JIEPOILB_03166	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
JIEPOILB_03167	CDS	330				hypothetical protein
JIEPOILB_03168	CDS	915	thpA		COG1879	D-threitol-binding protein
JIEPOILB_03169	CDS	1416				hypothetical protein
JIEPOILB_03170	CDS	444				hypothetical protein
JIEPOILB_03171	CDS	537				hypothetical protein
JIEPOILB_03172	CDS	1047				hypothetical protein
JIEPOILB_03173	CDS	1764	tssF1_4			Type VI secretion system component TssF1
JIEPOILB_03174	CDS	3414				hypothetical protein
JIEPOILB_03175	CDS	822				hypothetical protein
JIEPOILB_03176	CDS	858				hypothetical protein
JIEPOILB_03177	CDS	780				hypothetical protein
JIEPOILB_03178	CDS	2028				hypothetical protein
JIEPOILB_03179	CDS	2628	vgrG2b_6	3.4.24.-		Type VI secretion system spike protein VgrG2b
JIEPOILB_03180	CDS	96				hypothetical protein
JIEPOILB_03181	CDS	1698	pal_3			Peptidoglycan-associated lipoprotein
JIEPOILB_03182	CDS	654				hypothetical protein
JIEPOILB_03183	CDS	1341	tssK1_4			Type VI secretion system baseplate component TssK1
JIEPOILB_03184	CDS	351				hypothetical protein
JIEPOILB_03185	CDS	540				hypothetical protein
JIEPOILB_03186	CDS	699	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
JIEPOILB_03187	CDS	483				hypothetical protein
JIEPOILB_03188	CDS	900	cynR_5		COG0583	HTH-type transcriptional regulator CynR
JIEPOILB_03189	CDS	807	ais	5.3.3.7		Aconitate isomerase
JIEPOILB_03190	CDS	1296	kgtP_2		COG0477	Alpha-ketoglutarate permease
JIEPOILB_03191	CDS	927	pcpR_1		COG0583	PCP degradation transcriptional activation protein
JIEPOILB_03192	CDS	477				hypothetical protein
JIEPOILB_03193	CDS	1644	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
JIEPOILB_03194	CDS	894	yjiE_1		COG0583	HTH-type transcriptional regulator YjiE
JIEPOILB_03195	CDS	720	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JIEPOILB_03196	CDS	876	glnQ_3	7.4.2.-	COG1126	Glutamine transport ATP-binding protein GlnQ
JIEPOILB_03197	CDS	1287				hypothetical protein
JIEPOILB_03198	CDS	915	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JIEPOILB_03199	CDS	1065				Amino acid binding protein
JIEPOILB_03200	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
JIEPOILB_03201	CDS	1209	tdcD	2.7.2.15		Propionate kinase
JIEPOILB_03202	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
JIEPOILB_03203	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
JIEPOILB_03204	CDS	942	tsaR_3			HTH-type transcriptional regulator TsaR
JIEPOILB_03205	CDS	801				hypothetical protein
JIEPOILB_03206	CDS	1008				hypothetical protein
JIEPOILB_03207	CDS	858				hypothetical protein
JIEPOILB_03208	CDS	747				hypothetical protein
JIEPOILB_03209	CDS	816			COG1305	putative protein
JIEPOILB_03210	CDS	930			COG2307	putative protein
JIEPOILB_03211	CDS	1440			COG2308	putative protein
JIEPOILB_03212	CDS	1746	treA	3.2.1.28	COG1626	Periplasmic trehalase
JIEPOILB_03213	CDS	2121	fhuA_1		COG4774	Ferrichrome outer membrane transporter/phage receptor
JIEPOILB_03214	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
JIEPOILB_03215	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
JIEPOILB_03216	CDS	1734	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
JIEPOILB_03217	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
JIEPOILB_03218	CDS	1299	dadA_2	1.4.99.-		D-amino acid dehydrogenase
JIEPOILB_03219	CDS	1533				hypothetical protein
JIEPOILB_03220	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
JIEPOILB_03221	CDS	1593	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
JIEPOILB_03222	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
JIEPOILB_03223	CDS	345	yeaR_2		COG3615	putative protein YeaR
JIEPOILB_03224	CDS	447				hypothetical protein
JIEPOILB_03225	CDS	660	ycgM	5.3.2.2	COG0179	Oxaloacetate tautomerase YcgM
JIEPOILB_03226	CDS	282	ycgL		COG3100	Protein YcgL
JIEPOILB_03227	CDS	699	minC			Septum site-determining protein MinC
JIEPOILB_03228	CDS	813	minD		COG2894	Septum site-determining protein MinD
JIEPOILB_03229	CDS	270	minE		COG0851	Cell division topological specificity factor
JIEPOILB_03230	CDS	1116	rnd	3.1.13.5	COG0349	Ribonuclease D
JIEPOILB_03231	CDS	1719	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JIEPOILB_03232	CDS	582	slp		COG3065	Outer membrane protein Slp
JIEPOILB_03233	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
JIEPOILB_03234	CDS	1911	yoaA	5.6.2.3	COG1199	ATP-dependent DNA helicase YoaA
JIEPOILB_03235	CDS	345	ridA_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
JIEPOILB_03236	CDS	186				hypothetical protein
JIEPOILB_03237	CDS	1356	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
JIEPOILB_03238	CDS	579		3.6.1.77	COG0494	Nudix hydrolase
JIEPOILB_03239	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
JIEPOILB_03240	CDS	1578	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
JIEPOILB_03241	CDS	1560				hypothetical protein
JIEPOILB_03242	CDS	972	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
JIEPOILB_03243	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
JIEPOILB_03244	CDS	852	manZ_1		COG3716	PTS system mannose-specific EIID component
JIEPOILB_03245	CDS	459				hypothetical protein
JIEPOILB_03246	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
JIEPOILB_03247	CDS	795	rlmA	2.1.1.187	COG2226	23S rRNA (guanine(745)-N(1))-methyltransferase
JIEPOILB_03248	CDS	1746	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
JIEPOILB_03249	CDS	210	cspC		COG1278	Cold shock-like protein CspC
JIEPOILB_03250	CDS	291				hypothetical protein
JIEPOILB_03251	CDS	240				hypothetical protein
JIEPOILB_03252	CDS	792	kdgR		COG1414	HTH-type transcriptional regulator KdgR
JIEPOILB_03253	CDS	1371	ribZ_2		COG2814	Riboflavin transporter RibZ
JIEPOILB_03254	CDS	885	htpX_1	3.4.24.-	COG0501	Protease HtpX
JIEPOILB_03255	CDS	2049	prc	3.4.21.102	COG0793	Tail-specific protease
JIEPOILB_03256	CDS	678	proQ		COG3109	RNA chaperone ProQ
JIEPOILB_03257	CDS	555	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
JIEPOILB_03258	CDS	1284	letA		COG2995	Lipophilic envelope-spanning tunnel protein A
JIEPOILB_03259	CDS	2634	letB		COG3008	Lipophilic envelope-spanning tunnel protein B
JIEPOILB_03260	CDS	1389	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
JIEPOILB_03261	CDS	240	yebV			putative protein YebV
JIEPOILB_03262	CDS	192				hypothetical protein
JIEPOILB_03263	CDS	654	pphA	3.1.3.16		Serine/threonine-protein phosphatase 1
JIEPOILB_03264	CDS	1011			COG2990	putative protein
JIEPOILB_03265	CDS	192				hypothetical protein
JIEPOILB_03266	CDS	339	yebY			putative protein YebY
JIEPOILB_03267	CDS	870	yebZ		COG1276	Inner membrane protein YebZ
JIEPOILB_03268	CDS	375	yobA		COG2372	Protein YobA
JIEPOILB_03269	CDS	231	holE	2.7.7.7		DNA polymerase III subunit theta
JIEPOILB_03270	CDS	660	exoX	3.1.11.-	COG0847	Exodeoxyribonuclease 10
JIEPOILB_03271	CDS	2028	ptrB	3.4.21.83	COG1770	Protease 2
JIEPOILB_03272	CDS	660	yebE		COG2979	Inner membrane protein YebE
JIEPOILB_03273	CDS	348				hypothetical protein
JIEPOILB_03274	CDS	1179	purT	6.3.1.21	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
JIEPOILB_03275	CDS	642	eda	4.1.3.42	COG0800	KHG/KDPG aldolase
JIEPOILB_03276	CDS	1812	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
JIEPOILB_03277	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JIEPOILB_03278	CDS	888	hexR_1		COG1737	HTH-type transcriptional regulator HexR
JIEPOILB_03279	CDS	1443	pykA	2.7.1.40	COG0469	Pyruvate kinase II
JIEPOILB_03280	CDS	975	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
JIEPOILB_03281	CDS	1320	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
JIEPOILB_03282	CDS	945	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
JIEPOILB_03283	CDS	753	znuC	7.2.2.20		Zinc import ATP-binding protein ZnuC
JIEPOILB_03284	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
JIEPOILB_03285	CDS	1011	ruvB	3.6.4.-	COG2255	Holliday junction branch migration complex subunit RuvB
JIEPOILB_03286	CDS	612	ruvA		COG0632	Holliday junction branch migration complex subunit RuvA
JIEPOILB_03287	CDS	522	ruvC	3.1.21.10	COG0817	Crossover junction endodeoxyribonuclease RuvC
JIEPOILB_03288	CDS	741	yebC		COG0217	putative transcriptional regulatory protein YebC
JIEPOILB_03289	CDS	444	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
JIEPOILB_03290	CDS	1788	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
JIEPOILB_03291	CDS	567	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
JIEPOILB_03292	CDS	105				hypothetical protein
JIEPOILB_03293	CDS	2940				hypothetical protein
JIEPOILB_03294	CDS	414	yccU		COG1832	putative protein YccU
JIEPOILB_03295	CDS	474	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
JIEPOILB_03296	CDS	2055	helD	5.6.2.4	COG0210	DNA helicase IV
JIEPOILB_03297	CDS	447	yccF		COG3304	Inner membrane protein YccF
JIEPOILB_03298	CDS	2136	yccS		COG1289	Inner membrane protein YccS
JIEPOILB_03299	CDS	597	sxy		COG3070	Protein Sxy
JIEPOILB_03300	CDS	510	sulA		COG5404	Cell division inhibitor SulA
JIEPOILB_03301	CDS	1071	ompA_2			Outer membrane protein A
JIEPOILB_03302	CDS	453	matP		COG3120	Macrodomain Ter protein
JIEPOILB_03303	CDS	1758	lon_1	3.4.21.53		Lon protease
JIEPOILB_03304	CDS	519	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
JIEPOILB_03305	CDS	564	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
JIEPOILB_03306	CDS	1641	pqiB		COG1463	Intermembrane transport protein PqiB
JIEPOILB_03307	CDS	1269	pqiA		COG2995	Intermembrane transport protein PqiA
JIEPOILB_03308	CDS	1908	uup_2	3.6.1.-	COG0488	ATP-binding protein Uup
JIEPOILB_03309	CDS	2106	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
JIEPOILB_03310	CDS	1110	ycbX_1		COG0633	putative protein YcbX
JIEPOILB_03311	CDS	543	zapC			Cell division protein ZapC
JIEPOILB_03312	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
JIEPOILB_03313	CDS	576	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
JIEPOILB_03314	CDS	963	ssuA_3		COG0715	Putative aliphatic sulfonates-binding protein
JIEPOILB_03315	CDS	1146	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
JIEPOILB_03316	CDS	792	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
JIEPOILB_03317	CDS	774	ssuB_3	7.6.2.14	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
JIEPOILB_03318	CDS	2616	pepN	3.4.11.2	COG0308	Aminopeptidase N
JIEPOILB_03319	CDS	1239	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
JIEPOILB_03320	CDS	1167	hipO_3	3.5.1.32	COG1473	Hippurate hydrolase
JIEPOILB_03321	CDS	1239	amaB_2	3.5.1.87		N-carbamoyl-L-amino acid amidohydrolase
JIEPOILB_03322	CDS	1290	sdaC_2		COG0814	Serine transporter SdaC
JIEPOILB_03323	CDS	1212	dpaL	4.3.1.15		Diaminopropionate ammonia-lyase
JIEPOILB_03324	CDS	465	lrp_2		COG1522	Leucine-responsive regulatory protein
JIEPOILB_03325	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
JIEPOILB_03326	CDS	1080	yedS		COG3203	Outer membrane protein YedS
JIEPOILB_03327	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
JIEPOILB_03328	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
JIEPOILB_03329	CDS	657	mepK	3.4.-.-	COG3108	Peptidoglycan L,D-endopeptidase MepK
JIEPOILB_03330	CDS	216				hypothetical protein
JIEPOILB_03331	CDS	1791	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
JIEPOILB_03332	CDS	4449	mukB		COG3096	Chromosome partition protein MukB
JIEPOILB_03333	CDS	705	mukE		COG3095	Chromosome partition protein MukE
JIEPOILB_03334	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
JIEPOILB_03335	CDS	801	cmoM	2.1.1.-	COG2227	tRNA 5-carboxymethoxyuridine methyltransferase
JIEPOILB_03336	CDS	780				hypothetical protein
JIEPOILB_03337	CDS	894				hypothetical protein
JIEPOILB_03338	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
JIEPOILB_03339	CDS	183				hypothetical protein
JIEPOILB_03340	CDS	1230	ycaQ	3.2.2.-	COG3214	Interstrand DNA cross-link repair glycosylase
JIEPOILB_03341	CDS	981	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
JIEPOILB_03342	CDS	1749	msbA	7.5.2.6	COG1132	ATP-dependent lipid A-core flippase
JIEPOILB_03343	CDS	2265				hypothetical protein
JIEPOILB_03344	CDS	288	ihfB		COG0776	Integration host factor subunit beta
JIEPOILB_03345	CDS	1674	rpsA		COG0539	Small ribosomal subunit protein bS1
JIEPOILB_03346	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
JIEPOILB_03347	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JIEPOILB_03348	CDS	1089	serC	2.6.1.52		Phosphoserine aminotransferase
JIEPOILB_03349	CDS	693				hypothetical protein
JIEPOILB_03350	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
JIEPOILB_03351	CDS	858	focA		COG2116	Formate channel FocA
JIEPOILB_03352	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
JIEPOILB_03353	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
JIEPOILB_03354	CDS	1149	ycaD_2		COG0477	putative MFS-type transporter YcaD
JIEPOILB_03355	CDS	864	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
JIEPOILB_03356	CDS	618	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
JIEPOILB_03357	CDS	2439	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
JIEPOILB_03358	CDS	1293	serS	6.1.1.11		Serine--tRNA ligase
JIEPOILB_03359	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
JIEPOILB_03360	CDS	612	lolA		COG2834	Outer-membrane lipoprotein carrier protein
JIEPOILB_03361	CDS	4275				hypothetical protein
JIEPOILB_03362	CDS	495	lrp_3		COG1522	Leucine-responsive regulatory protein
JIEPOILB_03363	CDS	996	trxB	1.8.1.9	COG0492	Thioredoxin reductase
JIEPOILB_03364	CDS	1767	cydD	7.4.2.-	COG4988	Glutathione/L-cysteine transport system ATP-binding/permease protein CydD
JIEPOILB_03365	CDS	1722	cydC	7.4.2.-	COG4987	Glutathione/L-cysteine transport system ATP-binding/permease protein CydC
JIEPOILB_03366	CDS	702	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
JIEPOILB_03367	CDS	219	infA		COG0361	Translation initiation factor IF-1
JIEPOILB_03368	CDS	2280	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
JIEPOILB_03369	CDS	318	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
JIEPOILB_03370	CDS	222	cspD		COG1278	Cold shock-like protein CspD
JIEPOILB_03371	CDS	1941	macB	7.6.2.-	COG0577	Macrolide export ATP-binding/permease protein MacB
JIEPOILB_03372	CDS	1116	macA		COG0845	Macrolide export protein MacA
JIEPOILB_03373	CDS	1659				hypothetical protein
JIEPOILB_03374	CDS	696	aqpZ_1		COG0580	Aquaporin Z
JIEPOILB_03375	CDS	900	lysO		COG2431	Lysine exporter LysO
JIEPOILB_03376	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
JIEPOILB_03377	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
JIEPOILB_03378	CDS	435				hypothetical protein
JIEPOILB_03379	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
JIEPOILB_03380	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
JIEPOILB_03381	CDS	1443				hypothetical protein
JIEPOILB_03382	CDS	1014		1.1.1.51		3-beta-hydroxysteroid dehydrogenase
JIEPOILB_03383	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
JIEPOILB_03384	CDS	1140				hypothetical protein
JIEPOILB_03385	CDS	165				hypothetical protein
JIEPOILB_03386	CDS	516	ybjP			putative lipoprotein YbjP
JIEPOILB_03387	CDS	729	artP	7.4.2.1	COG1126	Arginine transport ATP-binding protein ArtP
JIEPOILB_03388	CDS	753	artI		COG0834	Putative ABC transporter arginine-binding protein 2
JIEPOILB_03389	CDS	717	artQ_2		COG4215	Arginine ABC transporter permease protein ArtQ
JIEPOILB_03390	CDS	669	artM		COG4160	Arginine ABC transporter permease protein ArtM
JIEPOILB_03391	CDS	732	artJ_1		COG0834	ABC transporter arginine-binding protein 1
JIEPOILB_03392	CDS	1473	sasA_2	2.7.13.3		Adaptive-response sensory-kinase SasA
JIEPOILB_03393	CDS	717	walR		COG0745	Transcriptional regulatory protein WalR
JIEPOILB_03394	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
JIEPOILB_03395	CDS	489	ybjO			Inner membrane protein YbjO
JIEPOILB_03396	CDS	846	potI		COG1177	Putrescine transport system permease protein PotI
JIEPOILB_03397	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
JIEPOILB_03398	CDS	1167	potG	7.6.2.16	COG3842	Putrescine transport ATP-binding protein PotG
JIEPOILB_03399	CDS	1113	potF		COG0687	Putrescine-binding periplasmic protein PotF
JIEPOILB_03400	CDS	480	ybjN			putative protein YbjN
JIEPOILB_03401	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein bS6--L-glutamate ligase
JIEPOILB_03402	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
JIEPOILB_03403	CDS	288				hypothetical protein
JIEPOILB_03404	CDS	264	grxA		COG0695	Glutaredoxin 1
JIEPOILB_03405	CDS	384	ybjM			Inner membrane protein YbjM
JIEPOILB_03406	CDS	1686	aspT_2			Aspartate/alanine antiporter
JIEPOILB_03407	CDS	564	rcdA		COG3226	HTH-type transcriptional regulator RcdA
JIEPOILB_03408	CDS	1203	ybjJ		COG0738	Inner membrane protein YbjJ
JIEPOILB_03409	CDS	813	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
JIEPOILB_03410	CDS	1233	mdfA		COG2814	Multidrug transporter MdfA
JIEPOILB_03411	CDS	594	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
JIEPOILB_03412	CDS	759	deoR		COG1349	Deoxyribose operon repressor
JIEPOILB_03413	CDS	1212	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
JIEPOILB_03414	CDS	627	gstB_3	2.5.1.18	COG0625	Glutathione S-transferase GstB
JIEPOILB_03415	CDS	1110	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
JIEPOILB_03416	CDS	384				hypothetical protein
JIEPOILB_03417	CDS	1242	rafB_1			Raffinose permease
JIEPOILB_03418	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein uS12 methylthiotransferase RimO
JIEPOILB_03419	CDS	912	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
JIEPOILB_03420	CDS	921	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
JIEPOILB_03421	CDS	1542	gsiB		COG0747	Glutathione-binding protein GsiB
JIEPOILB_03422	CDS	1860	gsiA_2	7.4.2.10	COG4172	Glutathione import ATP-binding protein GsiA
JIEPOILB_03423	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
JIEPOILB_03424	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
JIEPOILB_03425	CDS	756	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
JIEPOILB_03426	CDS	900	iseH	1.97.1.-	COG1180	Isethionate sulfite-lyase activating enzyme
