locus_tag	ftype	length_bp	gene	EC_number	COG	product
MHMAIFBA_02682	CDS	609	dmsD		COG3381	Tat proofreading chaperone DmsD
MHMAIFBA_02683	CDS	1296	clcB_2		COG0038	Voltage-gated ClC-type chloride channel ClcB
MHMAIFBA_02684	CDS	696	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
MHMAIFBA_02685	CDS	1224	mlc		COG1940	DNA-binding transcriptional repressor Mlc
MHMAIFBA_02686	CDS	903	hcaR		COG0583	Hca operon transcriptional activator HcaR
MHMAIFBA_02687	CDS	1251	ynfM		COG2814	Inner membrane transport protein YnfM
MHMAIFBA_02688	CDS	1488		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
MHMAIFBA_02689	CDS	372				hypothetical protein
MHMAIFBA_02690	CDS	105				hypothetical protein
MHMAIFBA_02691	CDS	813	ydgD	3.4.21.-	COG3591	putative serine protease YdgD
MHMAIFBA_02692	CDS	117				hypothetical protein
MHMAIFBA_02693	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
MHMAIFBA_02694	CDS	363	mdtJ		COG2076	Spermidine export protein MdtJ
MHMAIFBA_02695	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
MHMAIFBA_02696	CDS	1656	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
MHMAIFBA_02697	CDS	843	citG_1	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
MHMAIFBA_02698	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
MHMAIFBA_02699	CDS	834	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
MHMAIFBA_02700	CDS	801				hypothetical protein
MHMAIFBA_02701	CDS	960				hypothetical protein
MHMAIFBA_02702	CDS	618	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
MHMAIFBA_02703	CDS	903	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MHMAIFBA_02704	CDS	927				hypothetical protein
MHMAIFBA_02705	CDS	1647	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
MHMAIFBA_02706	CDS	921	murQ_2	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
MHMAIFBA_02707	CDS	357				hypothetical protein
MHMAIFBA_02708	CDS	1617	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
MHMAIFBA_02709	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
MHMAIFBA_02710	CDS	951	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
MHMAIFBA_02711	CDS	2778		1.3.1.6		NADH:fumarate oxidoreductase
MHMAIFBA_02712	CDS	1434	ttdT		COG0471	L-tartrate/succinate antiporter
MHMAIFBA_02713	CDS	1653	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
MHMAIFBA_02714	CDS	1617				hypothetical protein
MHMAIFBA_02715	CDS	390				hypothetical protein
MHMAIFBA_02716	CDS	765	catD	3.1.1.24	COG2021	3-oxoadipate enol-lactonase 2
MHMAIFBA_02717	CDS	1353	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
MHMAIFBA_02718	CDS	1203	pcaF	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
MHMAIFBA_02719	CDS	657	pcaJ	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
MHMAIFBA_02720	CDS	687	pcaI	2.8.3.6		3-oxoadipate CoA-transferase subunit A
MHMAIFBA_02721	CDS	807	pcaR_3		COG1414	Pca regulon regulatory protein
MHMAIFBA_02722	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
MHMAIFBA_02723	CDS	909	tsaR_3			HTH-type transcriptional regulator TsaR
MHMAIFBA_02724	CDS	1311	iaaspH	3.5.1.134		Indole-3-acetyl-aspartic acid hydrolase
MHMAIFBA_02725	CDS	750	abgB_1	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
MHMAIFBA_02726	CDS	684	abgB_2	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
MHMAIFBA_02727	CDS	1527	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
MHMAIFBA_02728	CDS	159				hypothetical protein
MHMAIFBA_02729	CDS	516	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MHMAIFBA_02730	CDS	753	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
MHMAIFBA_02731	CDS	951	uspE			Universal stress protein E
MHMAIFBA_02732	CDS	222				hypothetical protein
MHMAIFBA_02733	CDS	1389	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
MHMAIFBA_02734	CDS	1530	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
MHMAIFBA_02735	CDS	951	ydgH			Protein YdgH
MHMAIFBA_02736	CDS	1383	ydgI		COG0531	Putative arginine/ornithine antiporter
MHMAIFBA_02737	CDS	723	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
MHMAIFBA_02738	CDS	336	ydgC		COG3136	Inner membrane protein YdgC
MHMAIFBA_02739	CDS	720	rstA		COG0745	Transcriptional regulatory protein RstA
MHMAIFBA_02740	CDS	363				hypothetical protein
MHMAIFBA_02741	CDS	1302	rstB_2	2.7.13.3	COG2205	Sensor protein RstB
MHMAIFBA_02742	CDS	933	tus			DNA replication terminus site-binding protein
MHMAIFBA_02743	CDS	1401	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
MHMAIFBA_02744	CDS	1647	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
MHMAIFBA_02745	CDS	1179	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
MHMAIFBA_02746	CDS	1527	ydgA		COG5339	Protein YdgA
MHMAIFBA_02747	CDS	1029	malI		COG1609	Maltose regulon regulatory protein MalI
MHMAIFBA_02748	CDS	1593	malX_2		COG1263	PTS system maltose-specific EIICB component
MHMAIFBA_02749	CDS	1173	malY		COG1168	Protein MalY
MHMAIFBA_02750	CDS	1029	cmaX		COG0598	Divalent cation transporter CmaX
MHMAIFBA_02751	CDS	204	ydfZ			Putative selenoprotein YdfZ
MHMAIFBA_02752	CDS	480				hypothetical protein
MHMAIFBA_02753	CDS	354				hypothetical protein
MHMAIFBA_02754	CDS	1209	yedE		COG2391	putative transporter YedE
MHMAIFBA_02755	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
MHMAIFBA_02756	CDS	393	ydfO		COG5562	putative protein YdfO
MHMAIFBA_02757	CDS	159				hypothetical protein
MHMAIFBA_02758	CDS	999	gap_2	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
MHMAIFBA_02759	CDS	1440	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
MHMAIFBA_02760	CDS	801	ydcF		COG1434	Protein YdcF
MHMAIFBA_02761	CDS	1323	shiA_2		COG0477	Shikimate transporter
MHMAIFBA_02762	CDS	1431	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
MHMAIFBA_02763	CDS	996	astE_1	3.5.1.96	COG2988	Succinylglutamate desuccinylase
MHMAIFBA_02764	CDS	1341	astB_1	3.5.3.23	COG3724	N-succinylarginine dihydrolase
MHMAIFBA_02765	CDS	1467	astD_1	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
MHMAIFBA_02766	CDS	1023	astA_1	2.3.1.109	COG3138	Arginine N-succinyltransferase
MHMAIFBA_02767	CDS	1206	astC_1	2.6.1.81	COG4992	Succinylornithine transaminase
MHMAIFBA_02768	CDS	1275	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
MHMAIFBA_02769	CDS	999	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
MHMAIFBA_02770	CDS	948	pgrR_4		COG0583	HTH-type transcriptional regulator PgrR
MHMAIFBA_02771	CDS	432	slyA_2			Transcriptional regulator SlyA
MHMAIFBA_02772	CDS	1653				hypothetical protein
MHMAIFBA_02773	CDS	1086	emrA_3			Colistin resistance protein EmrA
MHMAIFBA_02774	CDS	1380	oprM_2			Outer membrane protein OprM
MHMAIFBA_02775	CDS	660		2.1.1.6	COG4122	Catechol O-methyltransferase
MHMAIFBA_02776	CDS	3903	hrpA	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpA
MHMAIFBA_02777	CDS	606	azoR_2	1.6.5.-	COG1182	FMN-dependent NADH:quinone oxidoreductase
MHMAIFBA_02778	CDS	408				hypothetical protein
MHMAIFBA_02779	CDS	597	caiE			Carnitine operon protein CaiE
MHMAIFBA_02780	CDS	936	paaX		COG3327	Transcriptional repressor PaaX
MHMAIFBA_02781	CDS	1317	paaK	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
MHMAIFBA_02782	CDS	1206	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
MHMAIFBA_02783	CDS	423	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
MHMAIFBA_02784	CDS	1422	paaH	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
MHMAIFBA_02785	CDS	789	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
MHMAIFBA_02786	CDS	768	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MHMAIFBA_02787	CDS	1071	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
MHMAIFBA_02788	CDS	498	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
MHMAIFBA_02789	CDS	756	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
MHMAIFBA_02790	CDS	288	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
MHMAIFBA_02791	CDS	930	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
MHMAIFBA_02792	CDS	2046	paaZ		COG1012	Bifunctional protein PaaZ
MHMAIFBA_02793	CDS	2268	maoA	1.4.3.21		Primary amine oxidase
MHMAIFBA_02794	CDS	951				hypothetical protein
MHMAIFBA_02795	CDS	891		1.1.1.169	COG1893	2-dehydropantoate 2-reductase
MHMAIFBA_02796	CDS	1500	feaB_1	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
MHMAIFBA_02797	CDS	903	feaR		COG2207	Transcriptional activator FeaR
MHMAIFBA_02798	CDS	324				hypothetical protein
MHMAIFBA_02799	CDS	186	ynbE			Outer membrane lipoprotein YnbE
MHMAIFBA_02800	CDS	2640	ydbH		COG2911	putative phospholipid transport protein YdbH
MHMAIFBA_02801	CDS	501	yabI_1		COG0586	Inner membrane protein YabI
MHMAIFBA_02802	CDS	990	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
MHMAIFBA_02803	CDS	441	hslJ		COG3187	Heat shock protein HslJ
MHMAIFBA_02804	CDS	264				hypothetical protein
MHMAIFBA_02805	CDS	3528	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
MHMAIFBA_02806	CDS	1155	ompN_2		COG3203	Outer membrane porin N
MHMAIFBA_02807	CDS	213				hypothetical protein
MHMAIFBA_02808	CDS	435	uspF			Universal stress protein F
MHMAIFBA_02809	CDS	936	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
MHMAIFBA_02810	CDS	1374	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
MHMAIFBA_02811	CDS	933	zntB			Zinc transport protein ZntB
MHMAIFBA_02812	CDS	744	glpR_3		COG1349	Glycerol-3-phosphate regulon repressor
MHMAIFBA_02813	CDS	1119	ydgJ_2	1.-.-.-	COG0673	putative oxidoreductase YdgJ
MHMAIFBA_02814	CDS	195				hypothetical protein
MHMAIFBA_02815	CDS	747				hypothetical protein
MHMAIFBA_02816	CDS	1380	aroP_1		COG1113	Aromatic amino acid transport protein AroP
MHMAIFBA_02817	CDS	480	lrp_1		COG1522	Leucine-responsive regulatory protein
MHMAIFBA_02818	CDS	615				hypothetical protein
MHMAIFBA_02819	CDS	1200	tyrB_1	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
MHMAIFBA_02820	CDS	669	metI_3		COG2011	D-methionine transport system permease protein MetI
MHMAIFBA_02821	CDS	1026	metN_2	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
MHMAIFBA_02822	CDS	807	metQ_3		COG1464	putative D-methionine-binding lipoprotein MetQ
MHMAIFBA_02823	CDS	1176	mtnE	2.6.1.117	COG0436	L-glutamine--4-(methylsulfanyl)-2-oxobutanoate aminotransferase
MHMAIFBA_02824	CDS	1035		1.3.1.103		2-haloacrylate reductase
MHMAIFBA_02825	CDS	549				hypothetical protein
MHMAIFBA_02826	CDS	912				hypothetical protein
MHMAIFBA_02827	CDS	867	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
MHMAIFBA_02828	CDS	924	nodD2_2		COG0583	Nodulation protein D 2
MHMAIFBA_02829	CDS	906				HTH-type transcriptional regulator
MHMAIFBA_02830	CDS	930				hypothetical protein
MHMAIFBA_02831	CDS	207				hypothetical protein
MHMAIFBA_02832	CDS	879	yqhC_3		COG2207	HTH-type transcriptional regulator YqhC
MHMAIFBA_02833	CDS	756	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MHMAIFBA_02834	CDS	594	bdcR		COG1309	HTH-type transcriptional repressor BdcR
MHMAIFBA_02835	CDS	714	bdcA_1		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
MHMAIFBA_02836	CDS	495				hypothetical protein
MHMAIFBA_02837	CDS	543				hypothetical protein
MHMAIFBA_02838	CDS	1086				hypothetical protein
MHMAIFBA_02839	CDS	1755	tssF1_2			Type VI secretion system component TssF1
MHMAIFBA_02840	CDS	1134				hypothetical protein
MHMAIFBA_02841	CDS	408				hypothetical protein
MHMAIFBA_02842	CDS	3426				hypothetical protein
MHMAIFBA_02843	CDS	1140				hypothetical protein
MHMAIFBA_02844	CDS	258				hypothetical protein
MHMAIFBA_02845	CDS	2418				hypothetical protein
MHMAIFBA_02846	CDS	531				hypothetical protein
MHMAIFBA_02847	CDS	294				hypothetical protein
MHMAIFBA_02848	CDS	255				hypothetical protein
MHMAIFBA_02849	CDS	531				hypothetical protein
MHMAIFBA_02850	CDS	198				hypothetical protein
MHMAIFBA_02851	CDS	255				hypothetical protein
MHMAIFBA_02852	CDS	294				hypothetical protein
MHMAIFBA_02853	CDS	255				hypothetical protein
MHMAIFBA_02854	CDS	780				hypothetical protein
MHMAIFBA_02855	CDS	2379	vgrG2b_2	3.4.24.-		Type VI secretion system spike protein VgrG2b
MHMAIFBA_02856	CDS	2655	clpV1			AAA+ ATPase ClpV1
MHMAIFBA_02857	CDS	492	hcpA_3			Major exported protein
MHMAIFBA_02858	CDS	1707	ompA_1			Outer membrane protein A
MHMAIFBA_02859	CDS	690				hypothetical protein
MHMAIFBA_02860	CDS	1344	tssK1_2			Type VI secretion system baseplate component TssK1
MHMAIFBA_02861	CDS	1545	tssC1			Type VI secretion system sheath protein TssC1
MHMAIFBA_02862	CDS	492	tssB1			Type VI secretion system sheath protein TssB1
MHMAIFBA_02863	CDS	249	dinI_2			DNA damage-inducible protein I
MHMAIFBA_02864	CDS	285				hypothetical protein
MHMAIFBA_02865	CDS	210				hypothetical protein
MHMAIFBA_02866	CDS	732				hypothetical protein
MHMAIFBA_02867	CDS	3024				hypothetical protein
MHMAIFBA_02868	CDS	198				hypothetical protein
MHMAIFBA_02869	CDS	867				hypothetical protein
MHMAIFBA_02870	CDS	774				hypothetical protein
MHMAIFBA_02871	CDS	1197				hypothetical protein
MHMAIFBA_02872	CDS	354				hypothetical protein
MHMAIFBA_02873	CDS	654				hypothetical protein
MHMAIFBA_02874	CDS	567				hypothetical protein
MHMAIFBA_02875	CDS	186				hypothetical protein
MHMAIFBA_02876	CDS	342				hypothetical protein
MHMAIFBA_02877	CDS	1023				hypothetical protein
MHMAIFBA_02878	CDS	303				hypothetical protein
MHMAIFBA_02879	CDS	600				hypothetical protein
MHMAIFBA_02880	CDS	2004				hypothetical protein
MHMAIFBA_02881	CDS	153				hypothetical protein
MHMAIFBA_02882	CDS	426				hypothetical protein
MHMAIFBA_02883	CDS	318				IS3 family transposase ISKpn18
MHMAIFBA_02884	CDS	879				IS3 family transposase ISKpn18
MHMAIFBA_02885	CDS	291				hypothetical protein
MHMAIFBA_02886	CDS	1146				hypothetical protein
MHMAIFBA_02887	CDS	441				hypothetical protein
MHMAIFBA_02888	CDS	387				hypothetical protein
MHMAIFBA_02889	CDS	507				hypothetical protein
MHMAIFBA_02890	CDS	420				hypothetical protein
MHMAIFBA_02891	CDS	282				hypothetical protein
MHMAIFBA_02892	CDS	942				hypothetical protein
MHMAIFBA_02893	CDS	495				hypothetical protein
MHMAIFBA_02894	CDS	1203				hypothetical protein
MHMAIFBA_02895	CDS	1452				hypothetical protein
MHMAIFBA_02896	CDS	1401			COG1783	putative protein
MHMAIFBA_02897	CDS	753				hypothetical protein
MHMAIFBA_02898	CDS	357				hypothetical protein
MHMAIFBA_02899	CDS	324				hypothetical protein
MHMAIFBA_02900	CDS	531	rrrD_1	3.2.1.17	COG3772	Lysozyme RrrD
MHMAIFBA_02901	CDS	249				hypothetical protein
MHMAIFBA_02902	CDS	783				hypothetical protein
MHMAIFBA_02903	CDS	477				hypothetical protein
MHMAIFBA_02904	CDS	963				hypothetical protein
MHMAIFBA_02905	CDS	1659				hypothetical protein
MHMAIFBA_02906	CDS	222				hypothetical protein
MHMAIFBA_02907	CDS	669			COG1974	putative HTH-type transcriptional regulator
MHMAIFBA_02908	CDS	189				hypothetical protein
MHMAIFBA_02909	CDS	255				hypothetical protein
MHMAIFBA_02910	CDS	219				hypothetical protein
MHMAIFBA_02911	CDS	426				hypothetical protein
MHMAIFBA_02912	CDS	195				hypothetical protein
MHMAIFBA_02913	CDS	828				hypothetical protein
MHMAIFBA_02914	CDS	579				hypothetical protein
MHMAIFBA_02915	CDS	708				hypothetical protein
MHMAIFBA_02916	CDS	225				hypothetical protein
MHMAIFBA_02917	CDS	213				hypothetical protein
MHMAIFBA_02918	CDS	480				hypothetical protein
MHMAIFBA_02919	CDS	147				hypothetical protein
MHMAIFBA_02920	CDS	192				hypothetical protein
MHMAIFBA_02921	CDS	1182	intA_3		COG0582	Prophage integrase IntA
MHMAIFBA_02922	CDS	489				hypothetical protein
MHMAIFBA_02923	CDS	1533				hypothetical protein
MHMAIFBA_02924	CDS	762	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MHMAIFBA_02925	CDS	915				HTH-type transcriptional regulator
MHMAIFBA_02926	CDS	189				hypothetical protein
MHMAIFBA_02927	CDS	291				hypothetical protein
MHMAIFBA_02928	CDS	870	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
MHMAIFBA_02929	CDS	1203	nepI_3		COG2814	Purine ribonucleoside efflux pump NepI
MHMAIFBA_02930	CDS	1059				putative protein
MHMAIFBA_02931	CDS	885	pgrR_5		COG0583	HTH-type transcriptional regulator PgrR
MHMAIFBA_02932	CDS	834				hypothetical protein
MHMAIFBA_02933	CDS	387				hypothetical protein
MHMAIFBA_02934	CDS	1617	mppA		COG4166	Periplasmic murein peptide-binding protein MppA
MHMAIFBA_02935	CDS	708	mpaA	3.4.17.-	COG2866	Murein peptide amidase A
MHMAIFBA_02936	CDS	966	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
MHMAIFBA_02937	CDS	507	tpx	1.11.1.24	COG2077	Thiol peroxidase
MHMAIFBA_02938	CDS	1053				hypothetical protein
MHMAIFBA_02939	CDS	1542	tyrR		COG3283	HTH-type transcriptional regulatory protein TyrR
MHMAIFBA_02940	CDS	1314	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
MHMAIFBA_02941	CDS	855	dsdC_2		COG0583	HTH-type transcriptional regulator DsdC
MHMAIFBA_02942	CDS	1062				hypothetical protein
MHMAIFBA_02943	CDS	1398	ycjX	3.6.5.2	COG3106	Ras-like GTPase YcjX
MHMAIFBA_02944	CDS	219	pspD			Phage shock protein D
MHMAIFBA_02945	CDS	360	pspC		COG1983	Phage shock protein C
MHMAIFBA_02946	CDS	225	pspB			Phage shock protein B
MHMAIFBA_02947	CDS	669	pspA_2		COG1842	Phage shock protein A
MHMAIFBA_02948	CDS	975	pspF		COG1221	Psp operon transcriptional activator
MHMAIFBA_02949	CDS	1392	norB			Quinolone resistance protein NorB
MHMAIFBA_02950	CDS	1170	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
MHMAIFBA_02951	CDS	2310	rhaR_2			HTH-type transcriptional activator RhaR
MHMAIFBA_02952	CDS	831				hypothetical protein
MHMAIFBA_02953	CDS	906				hypothetical protein
MHMAIFBA_02954	CDS	1644	sapA			Peptide transport periplasmic protein SapA
MHMAIFBA_02955	CDS	966	sapB		COG4168	Putrescine export system permease protein SapB
MHMAIFBA_02956	CDS	891	sapC			Peptide transport system permease protein SapC
MHMAIFBA_02957	CDS	993	sapD			Peptide transport system ATP-binding protein SapD
MHMAIFBA_02958	CDS	810	sapF			Peptide transport system ATP-binding protein SapF
MHMAIFBA_02959	CDS	1431				hypothetical protein
MHMAIFBA_02960	CDS	543	ves		COG3758	Protein Ves
MHMAIFBA_02961	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
MHMAIFBA_02962	CDS	1158				hypothetical protein
MHMAIFBA_02963	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
MHMAIFBA_02964	CDS	180				hypothetical protein
MHMAIFBA_02965	CDS	750	srlR_5		COG1349	Glucitol operon repressor
MHMAIFBA_02966	CDS	222	osmB			Osmotically-inducible lipoprotein B
MHMAIFBA_02967	CDS	327	yciH		COG0023	putative protein YciH
MHMAIFBA_02968	CDS	738	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MHMAIFBA_02969	CDS	1170	lapB		COG2956	Lipopolysaccharide assembly protein B
MHMAIFBA_02970	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
MHMAIFBA_02971	CDS	768	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
MHMAIFBA_02972	CDS	603	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
MHMAIFBA_02973	CDS	2673	acnA	4.2.1.3	COG1048	Aconitate hydratase A
MHMAIFBA_02974	CDS	168				hypothetical protein
MHMAIFBA_02975	CDS	975	cysB			HTH-type transcriptional regulator CysB
MHMAIFBA_02976	CDS	2598	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
MHMAIFBA_02977	CDS	252	yciN			Protein YciN
MHMAIFBA_02978	CDS	1083	sohB	3.4.21.-	COG0616	putative protease SohB
MHMAIFBA_02979	CDS	801	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
MHMAIFBA_02980	CDS	591	btuR	2.5.1.17		Corrinoid adenosyltransferase CobA
MHMAIFBA_02981	CDS	903	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MHMAIFBA_02982	CDS	897	gcvA_4		COG0583	Glycine cleavage system transcriptional activator
MHMAIFBA_02983	CDS	909				IS1595 family transposase ISBsp7
MHMAIFBA_02984	CDS	621	yciO		COG0009	putative protein YciO
MHMAIFBA_02985	CDS	864	rnm	3.1.13.-	COG0613	5'-3' exoribonuclease Rnm
MHMAIFBA_02986	CDS	1563	trpE	4.1.3.27		Anthranilate synthase component 1
MHMAIFBA_02987	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
MHMAIFBA_02988	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
MHMAIFBA_02989	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MHMAIFBA_02990	CDS	810	trpA	4.2.1.20		Tryptophan synthase alpha chain
MHMAIFBA_02991	CDS	1260	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
MHMAIFBA_02992	CDS	1089	ttuC'	1.1.1.93		putative tartrate dehydrogenase/decarboxylase TtuC'
MHMAIFBA_02993	CDS	1311	ttuB_3			Putative tartrate transporter
MHMAIFBA_02994	CDS	909	benM_2		COG0583	HTH-type transcriptional regulator BenM
MHMAIFBA_02995	CDS	459				hypothetical protein
MHMAIFBA_02996	CDS	948				hypothetical protein
MHMAIFBA_02997	CDS	201				hypothetical protein
MHMAIFBA_02998	CDS	708				hypothetical protein
MHMAIFBA_02999	CDS	2286	fiu		COG4774	Catecholate siderophore receptor Fiu
MHMAIFBA_03000	CDS	678		1.14.11.-		PKHD-type hydroxylase
MHMAIFBA_03001	CDS	639	ompW		COG3047	Outer membrane protein W
MHMAIFBA_03002	CDS	414				hypothetical protein
MHMAIFBA_03003	CDS	744				hypothetical protein
MHMAIFBA_03004	CDS	540	yciB		COG2917	Inner membrane-spanning protein YciB
MHMAIFBA_03005	CDS	2184	iroN			siderophore salmochelin receptor IroN
MHMAIFBA_03006	CDS	366		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
MHMAIFBA_03007	CDS	537				hypothetical protein
MHMAIFBA_03008	CDS	669	hxpB_2	3.1.3.68	COG0637	Hexitol phosphatase B
MHMAIFBA_03009	CDS	762	kduD_2	1.1.1.127	COG1028	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
MHMAIFBA_03010	CDS	591	ydjM		COG1988	Inner membrane protein YdjM
MHMAIFBA_03011	CDS	1392	tcyP		COG1823	L-cystine transporter TcyP
MHMAIFBA_03012	CDS	333	cedA			Cell division activator CedA
MHMAIFBA_03013	CDS	2259	katE	1.11.1.6	COG0753	Catalase HPII
MHMAIFBA_03014	CDS	759	chbG	3.5.1.105		Chitooligosaccharide deacetylase
MHMAIFBA_03015	CDS	1347	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
MHMAIFBA_03016	CDS	825	chbR		COG1917	HTH-type transcriptional regulator ChbR
MHMAIFBA_03017	CDS	285	chbA_3		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
MHMAIFBA_03018	CDS	1359	chbC		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
MHMAIFBA_03019	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
MHMAIFBA_03020	CDS	339	osmE		COG2913	Osmotically-inducible putative lipoprotein OsmE
MHMAIFBA_03021	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
MHMAIFBA_03022	CDS	864	cho	3.1.25.-	COG0322	Excinuclease cho
MHMAIFBA_03023	CDS	483	spy		COG3678	Periplasmic chaperone Spy
MHMAIFBA_03024	CDS	966	astE_2	3.5.1.96	COG2988	Succinylglutamate desuccinylase
MHMAIFBA_03025	CDS	1326	astB_2	3.5.3.23	COG3724	N-succinylarginine dihydrolase
MHMAIFBA_03026	CDS	1479	astD_2	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
MHMAIFBA_03027	CDS	1035	astA_2	2.3.1.109	COG3138	Arginine N-succinyltransferase
MHMAIFBA_03028	CDS	1221	astC_2	2.6.1.81	COG4992	Succinylornithine transaminase
MHMAIFBA_03029	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
MHMAIFBA_03030	CDS	657				hypothetical protein
MHMAIFBA_03031	CDS	711	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
MHMAIFBA_03032	CDS	561				hypothetical protein
