locus_tag	ftype	length_bp	gene	EC_number	COG	product
CFOCILDN_02260	CDS	1425	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
CFOCILDN_02261	CDS	429	uspC		COG0589	Universal stress protein C
CFOCILDN_02262	CDS	1584	yagG_2		COG2211	Putative glycoside/cation symporter YagG
CFOCILDN_02263	CDS	1140	yesR	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YesR
CFOCILDN_02264	CDS	1734	argS	6.1.1.19		Arginine--tRNA ligase
CFOCILDN_02265	CDS	570	yecM		COG3102	Protein YecM
CFOCILDN_02266	CDS	744	cutC_2			PF03932 family protein CutC
CFOCILDN_02267	CDS	1005	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
CFOCILDN_02268	CDS	744	cmoA	2.1.3.-	COG2226	Carboxy-S-adenosyl-L-methionine synthase
CFOCILDN_02269	CDS	396	yecN		COG3788	Inner membrane protein YecN
CFOCILDN_02270	CDS	819				hypothetical protein
CFOCILDN_02271	CDS	567	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
CFOCILDN_02272	CDS	1788	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
CFOCILDN_02273	CDS	444	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
CFOCILDN_02274	CDS	741	yebC		COG0217	putative transcriptional regulatory protein YebC
CFOCILDN_02275	CDS	522	ruvC	3.1.21.10	COG0817	Crossover junction endodeoxyribonuclease RuvC
CFOCILDN_02276	CDS	612	ruvA		COG0632	Holliday junction branch migration complex subunit RuvA
CFOCILDN_02277	CDS	1011	ruvB	3.6.4.-	COG2255	Holliday junction branch migration complex subunit RuvB
CFOCILDN_02278	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
CFOCILDN_02279	CDS	753	znuC	7.2.2.20		Zinc import ATP-binding protein ZnuC
CFOCILDN_02280	CDS	945	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
CFOCILDN_02281	CDS	1320	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
CFOCILDN_02282	CDS	975	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
CFOCILDN_02283	CDS	1443	pykA	2.7.1.40	COG0469	Pyruvate kinase II
CFOCILDN_02284	CDS	888	hexR_2		COG1737	HTH-type transcriptional regulator HexR
CFOCILDN_02285	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
CFOCILDN_02286	CDS	1812	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
CFOCILDN_02287	CDS	642	eda	4.1.3.42	COG0800	KHG/KDPG aldolase
CFOCILDN_02288	CDS	1179	purT	6.3.1.21	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
CFOCILDN_02289	CDS	348				hypothetical protein
CFOCILDN_02290	CDS	660	yebE		COG2979	Inner membrane protein YebE
CFOCILDN_02291	CDS	2028	ptrB	3.4.21.83	COG1770	Protease 2
CFOCILDN_02292	CDS	660	exoX	3.1.11.-	COG0847	Exodeoxyribonuclease 10
CFOCILDN_02293	CDS	231	holE	2.7.7.7		DNA polymerase III subunit theta
CFOCILDN_02294	CDS	375	yobA		COG2372	Protein YobA
CFOCILDN_02295	CDS	870	yebZ		COG1276	Inner membrane protein YebZ
CFOCILDN_02296	CDS	339	yebY			putative protein YebY
CFOCILDN_02297	CDS	192				hypothetical protein
CFOCILDN_02298	CDS	1011			COG2990	putative protein
CFOCILDN_02299	CDS	654	pphA	3.1.3.16		Serine/threonine-protein phosphatase 1
CFOCILDN_02300	CDS	192				hypothetical protein
CFOCILDN_02301	CDS	240	yebV			putative protein YebV
CFOCILDN_02302	CDS	1389	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
CFOCILDN_02303	CDS	2634	letB		COG3008	Lipophilic envelope-spanning tunnel protein B
CFOCILDN_02304	CDS	1284	letA		COG2995	Lipophilic envelope-spanning tunnel protein A
CFOCILDN_02305	CDS	555	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
CFOCILDN_02306	CDS	678	proQ		COG3109	RNA chaperone ProQ
CFOCILDN_02307	CDS	2049	prc	3.4.21.102	COG0793	Tail-specific protease
CFOCILDN_02308	CDS	885	htpX	3.4.24.-	COG0501	Protease HtpX
CFOCILDN_02309	CDS	1371	ribZ_2		COG2814	Riboflavin transporter RibZ
CFOCILDN_02310	CDS	792	kdgR		COG1414	HTH-type transcriptional regulator KdgR
CFOCILDN_02311	CDS	240				hypothetical protein
CFOCILDN_02312	CDS	291				hypothetical protein
CFOCILDN_02313	CDS	210	cspC		COG1278	Cold shock-like protein CspC
CFOCILDN_02314	CDS	1746	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
CFOCILDN_02315	CDS	795	rlmA	2.1.1.187	COG2226	23S rRNA (guanine(745)-N(1))-methyltransferase
CFOCILDN_02316	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
CFOCILDN_02317	CDS	459				hypothetical protein
CFOCILDN_02318	CDS	852	manZ_2		COG3716	PTS system mannose-specific EIID component
CFOCILDN_02319	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
CFOCILDN_02320	CDS	972	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
CFOCILDN_02321	CDS	1560				hypothetical protein
CFOCILDN_02322	CDS	1578	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
CFOCILDN_02323	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
CFOCILDN_02324	CDS	579		3.6.1.77	COG0494	Nudix hydrolase
CFOCILDN_02325	CDS	1356	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
CFOCILDN_02326	CDS	186				hypothetical protein
CFOCILDN_02327	CDS	345	ridA_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CFOCILDN_02328	CDS	1911	yoaA	5.6.2.3	COG1199	ATP-dependent DNA helicase YoaA
CFOCILDN_02329	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
CFOCILDN_02330	CDS	582	slp		COG3065	Outer membrane protein Slp
CFOCILDN_02331	CDS	1719	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
CFOCILDN_02332	CDS	1116	rnd	3.1.13.5	COG0349	Ribonuclease D
CFOCILDN_02333	CDS	270	minE		COG0851	Cell division topological specificity factor
CFOCILDN_02334	CDS	813	minD		COG2894	Septum site-determining protein MinD
CFOCILDN_02335	CDS	699	minC			Septum site-determining protein MinC
CFOCILDN_02336	CDS	282	ycgL		COG3100	Protein YcgL
CFOCILDN_02337	CDS	660	ycgM	5.3.2.2	COG0179	Oxaloacetate tautomerase YcgM
CFOCILDN_02338	CDS	447				hypothetical protein
CFOCILDN_02339	CDS	345	yeaR_2		COG3615	putative protein YeaR
CFOCILDN_02340	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
CFOCILDN_02341	CDS	1551	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
CFOCILDN_02342	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
CFOCILDN_02343	CDS	1533				hypothetical protein
CFOCILDN_02344	CDS	1299	dadA_2	1.4.99.-		D-amino acid dehydrogenase
CFOCILDN_02345	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
CFOCILDN_02346	CDS	1734	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
CFOCILDN_02347	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
CFOCILDN_02348	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
CFOCILDN_02349	CDS	2121	fhuA_2		COG4774	Ferrichrome outer membrane transporter/phage receptor
CFOCILDN_02350	CDS	1746	treA	3.2.1.28	COG1626	Periplasmic trehalase
CFOCILDN_02351	CDS	1440			COG2308	putative protein
CFOCILDN_02352	CDS	930			COG2307	putative protein
CFOCILDN_02353	CDS	816			COG1305	putative protein
CFOCILDN_02354	CDS	747				hypothetical protein
CFOCILDN_02355	CDS	858				hypothetical protein
CFOCILDN_02356	CDS	1008				hypothetical protein
CFOCILDN_02357	CDS	801				hypothetical protein
CFOCILDN_02358	CDS	942	tsaR_3			HTH-type transcriptional regulator TsaR
CFOCILDN_02359	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
CFOCILDN_02360	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
CFOCILDN_02361	CDS	1209	tdcD	2.7.2.15		Propionate kinase
CFOCILDN_02362	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
CFOCILDN_02363	CDS	1065				Amino acid binding protein
CFOCILDN_02364	CDS	915	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
CFOCILDN_02365	CDS	1287				hypothetical protein
CFOCILDN_02366	CDS	876	glnQ_4	7.4.2.-	COG1126	Glutamine transport ATP-binding protein GlnQ
CFOCILDN_02367	CDS	720	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
CFOCILDN_02368	CDS	894	yjiE_1		COG0583	HTH-type transcriptional regulator YjiE
CFOCILDN_02369	CDS	1644	pckA_1	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
CFOCILDN_02370	CDS	477				hypothetical protein
CFOCILDN_02371	CDS	927	pcpR_1		COG0583	PCP degradation transcriptional activation protein
CFOCILDN_02372	CDS	1296	kgtP_1		COG0477	Alpha-ketoglutarate permease
CFOCILDN_02373	CDS	807	ais	5.3.3.7		Aconitate isomerase
CFOCILDN_02374	CDS	900	cynR_3		COG0583	HTH-type transcriptional regulator CynR
CFOCILDN_02375	CDS	483				hypothetical protein
CFOCILDN_02376	CDS	699	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
CFOCILDN_02377	CDS	540				hypothetical protein
CFOCILDN_02378	CDS	351				hypothetical protein
CFOCILDN_02379	CDS	1341	tssK1_3			Type VI secretion system baseplate component TssK1
CFOCILDN_02380	CDS	654				hypothetical protein
CFOCILDN_02381	CDS	1698	pal_2			Peptidoglycan-associated lipoprotein
CFOCILDN_02382	CDS	96				hypothetical protein
CFOCILDN_02383	CDS	2628	vgrG2b_3	3.4.24.-		Type VI secretion system spike protein VgrG2b
CFOCILDN_02384	CDS	2028				hypothetical protein
CFOCILDN_02385	CDS	780				hypothetical protein
CFOCILDN_02386	CDS	858				hypothetical protein
CFOCILDN_02387	CDS	1212				hypothetical protein
CFOCILDN_02388	CDS	3414				hypothetical protein
CFOCILDN_02389	CDS	1764	tssF1_3			Type VI secretion system component TssF1
CFOCILDN_02390	CDS	1047				hypothetical protein
CFOCILDN_02391	CDS	537				hypothetical protein
CFOCILDN_02392	CDS	444				hypothetical protein
CFOCILDN_02393	CDS	1416				hypothetical protein
CFOCILDN_02394	CDS	915	thpA		COG1879	D-threitol-binding protein
CFOCILDN_02395	CDS	330				hypothetical protein
CFOCILDN_02396	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
CFOCILDN_02397	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
CFOCILDN_02398	CDS	276				hypothetical protein
CFOCILDN_02399	CDS	1047				hypothetical protein
CFOCILDN_02400	CDS	1653	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
CFOCILDN_02401	CDS	948	prs	2.7.6.1		Ribose-phosphate pyrophosphokinase
CFOCILDN_02402	CDS	852	ispE	2.7.1.148		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
CFOCILDN_02403	CDS	612	lolB		COG3017	Outer-membrane lipoprotein LolB
CFOCILDN_02404	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
CFOCILDN_02405	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
CFOCILDN_02406	CDS	849	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
CFOCILDN_02407	CDS	393	ychQ		COG3094	Protein YchQ
CFOCILDN_02408	CDS	813				hypothetical protein
CFOCILDN_02409	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
CFOCILDN_02410	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
CFOCILDN_02411	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
CFOCILDN_02412	CDS	681	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
CFOCILDN_02413	CDS	243				hypothetical protein
CFOCILDN_02414	CDS	354	ychN		COG1553	Protein YchN
CFOCILDN_02415	CDS	1182	nasR		COG3707	Nitrate regulatory protein
CFOCILDN_02416	CDS	1257	nrtA		COG0715	Nitrate/nitrite binding protein NrtA
CFOCILDN_02417	CDS	885	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
CFOCILDN_02418	CDS	789	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
CFOCILDN_02419	CDS	4068	norW_2	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
CFOCILDN_02420	CDS	2601	nasA	1.7.-.-	COG0243	Nitrate reductase
CFOCILDN_02421	CDS	1383				Invasin
CFOCILDN_02422	CDS	651	narL		COG2197	Nitrate/nitrite response regulator protein NarL
CFOCILDN_02423	CDS	1779	narX	2.7.13.3	COG3850	Nitrate/nitrite sensor protein NarX
CFOCILDN_02424	CDS	1389	narK		COG2223	Nitrate/nitrite antiporter NarK
CFOCILDN_02425	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
CFOCILDN_02426	CDS	1536	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
CFOCILDN_02427	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
CFOCILDN_02428	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
CFOCILDN_02429	CDS	897				hypothetical protein
CFOCILDN_02430	CDS	444	lrpA		COG1522	HTH-type transcriptional regulator LrpA
CFOCILDN_02431	CDS	954	yajO_4	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
CFOCILDN_02432	CDS	777	hisJ_1		COG0834	Histidine-binding periplasmic protein
CFOCILDN_02433	CDS	1179	hipO_4	3.5.1.32	COG1473	Hippurate hydrolase
CFOCILDN_02434	CDS	456				hypothetical protein
CFOCILDN_02435	CDS	390				hypothetical protein
CFOCILDN_02436	CDS	1119	btuF_2			Vitamin B12-binding protein
CFOCILDN_02437	CDS	1083	hmuU_3		COG0609	Hemin transport system permease protein HmuU
CFOCILDN_02438	CDS	798	fhuC_2	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
CFOCILDN_02439	CDS	1143	yibH_2		COG1566	Inner membrane protein YibH
CFOCILDN_02440	CDS	345	yiaW_1			Inner membrane protein YiaW
CFOCILDN_02441	CDS	768	iprA_2			Inhibitor of hydrogen peroxide resistance
CFOCILDN_02442	CDS	924	scrK	2.7.1.4		Fructokinase
CFOCILDN_02443	CDS	1518	scrY_3			Sucrose porin
CFOCILDN_02444	CDS	1371	sacP_2		COG1263	PTS system sucrose-specific EIIBC component
CFOCILDN_02445	CDS	1401	scrB	3.2.1.26		Sucrose-6-phosphate hydrolase
CFOCILDN_02446	CDS	1005	fruR		COG1609	Fructose operon regulatory protein
CFOCILDN_02447	CDS	642				hypothetical protein
CFOCILDN_02448	CDS	1032	rbsC_2		COG1172	Ribose import permease protein RbsC
CFOCILDN_02449	CDS	1485	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
CFOCILDN_02450	CDS	924	rbsB_2		COG1879	Ribose import binding protein RbsB
CFOCILDN_02451	CDS	1035				hypothetical protein
CFOCILDN_02452	CDS	1008	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
CFOCILDN_02453	CDS	1032	iolU_2	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
CFOCILDN_02454	CDS	1173	lgdh_1	1.1.1.425	COG0673	Levoglucosan dehydrogenase
CFOCILDN_02455	CDS	921	iolE_2	4.2.1.44	COG1082	Inosose dehydratase
CFOCILDN_02456	CDS	222				hypothetical protein
CFOCILDN_02457	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
CFOCILDN_02458	CDS	1476	dtpC		COG3104	Dipeptide and tripeptide permease C
CFOCILDN_02459	CDS	2148	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
CFOCILDN_02460	CDS	1335	cadB		COG0531	Cadaverine/lysine antiporter
CFOCILDN_02461	CDS	1590	cadC		COG3710	Transcriptional activator CadC
CFOCILDN_02462	CDS	273				hypothetical protein
CFOCILDN_02463	CDS	921	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
CFOCILDN_02464	CDS	867				hypothetical protein
CFOCILDN_02465	CDS	1026				hypothetical protein
CFOCILDN_02466	CDS	2436	htrE_2		COG3188	Outer membrane usher protein HtrE
CFOCILDN_02467	CDS	696	yadV_2		COG3121	putative fimbrial chaperone YadV
CFOCILDN_02468	CDS	561	smf-1		COG3539	Major fimbrial subunit SMF-1
CFOCILDN_02469	CDS	663				hypothetical protein
CFOCILDN_02470	CDS	306				hypothetical protein
CFOCILDN_02471	CDS	1305	gltA_1	2.3.3.16	COG0372	Citrate synthase
CFOCILDN_02472	CDS	171				hypothetical protein
CFOCILDN_02473	CDS	402	hiuH	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
CFOCILDN_02474	CDS	540				hypothetical protein
CFOCILDN_02475	CDS	285				hypothetical protein
CFOCILDN_02476	tRNA	77				tRNA-Arg(tct)
CFOCILDN_02477	CDS	867	folD		COG0190	Bifunctional protein FolD protein
CFOCILDN_02478	CDS	213	ybcJ		COG2501	Putative RNA-binding protein YbcJ
CFOCILDN_02479	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CFOCILDN_02480	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
CFOCILDN_02481	CDS	723	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
CFOCILDN_02482	CDS	339				hypothetical protein
CFOCILDN_02483	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
CFOCILDN_02484	CDS	1068	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
CFOCILDN_02485	CDS	1077	selU	2.9.1.3		tRNA 2-selenouridine synthase
CFOCILDN_02486	CDS	1146				hypothetical protein
CFOCILDN_02487	CDS	2415				hypothetical protein
CFOCILDN_02488	CDS	687			COG1136	putative ABC transporter ATP-binding protein
CFOCILDN_02489	CDS	594	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
CFOCILDN_02490	CDS	771	capC	1.1.1.-		NADPH-dependent 3-dehydrocapnine reductase
CFOCILDN_02491	CDS	855	cnoX		COG3118	Chaperedoxin
CFOCILDN_02492	CDS	783	fetB		COG0390	putative iron export permease protein FetB
CFOCILDN_02493	CDS	678	fetA	7.2.2.-	COG4619	putative iron export ATP-binding protein FetA
CFOCILDN_02494	CDS	918	qmcA		COG0330	Protein QmcA
CFOCILDN_02495	CDS	459	ybbJ		COG1585	Inner membrane protein YbbJ
CFOCILDN_02496	CDS	411	cueR			HTH-type transcriptional regulator CueR
CFOCILDN_02497	CDS	2502	copA	7.2.2.8		Copper-exporting P-type ATPase
CFOCILDN_02498	CDS	795				hypothetical protein
CFOCILDN_02499	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
CFOCILDN_02500	CDS	1653	ushA		COG0737	Protein UshA
CFOCILDN_02501	CDS	1221	fsr		COG2223	Fosmidomycin resistance protein
CFOCILDN_02502	CDS	1677	ybaL		COG1226	Putative cation/proton antiporter YbaL
CFOCILDN_02503	CDS	1305	gsk	2.7.1.73	COG0524	Guanosine-inosine kinase
CFOCILDN_02504	CDS	963	hemH	4.98.1.1	COG0276	Ferrochelatase
CFOCILDN_02505	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
CFOCILDN_02506	CDS	1875	htpG		COG0326	Chaperone protein HtpG
CFOCILDN_02507	CDS	606	recR		COG0353	Recombination protein RecR
CFOCILDN_02508	CDS	333	ybaB		COG0718	Nucleoid-associated protein YbaB
CFOCILDN_02509	CDS	1908	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
CFOCILDN_02510	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
CFOCILDN_02511	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
CFOCILDN_02512	CDS	528	priC			Replication restart protein PriC
CFOCILDN_02513	CDS	174				hypothetical protein
CFOCILDN_02514	CDS	900				ISNCY family transposase ISSen7
CFOCILDN_02515	CDS	3348	mscK		COG1196	Mechanosensitive channel MscK
CFOCILDN_02516	CDS	651	acrR_2		COG1309	HTH-type transcriptional regulator AcrR
CFOCILDN_02517	CDS	1194	acrA		COG0845	Multidrug efflux pump subunit AcrA
CFOCILDN_02518	CDS	3147	acrB_1			multidrug efflux RND transporter permease subunit AcrB
CFOCILDN_02519	CDS	375	tomB			Hha toxicity modulator TomB
CFOCILDN_02520	CDS	219	hha			Hemolysin expression-modulating protein Hha
CFOCILDN_02521	CDS	567	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
CFOCILDN_02522	CDS	471	ylaC			Inner membrane protein YlaC
CFOCILDN_02523	CDS	1452	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
CFOCILDN_02524	CDS	699				hypothetical protein
CFOCILDN_02525	CDS	141	ykgO		COG0257	Large ribosomal subunit protein bL36B
CFOCILDN_02526	CDS	264	rpmE2		COG0254	Large ribosomal subunit protein bL31B
CFOCILDN_02527	CDS	1071	lacI_2		COG1609	Lactose operon repressor
CFOCILDN_02528	CDS	1272	lamB_1			Maltoporin
CFOCILDN_02529	CDS	315				hypothetical protein
CFOCILDN_02530	CDS	2058	bglY	3.2.1.23	COG1874	Beta-galactosidase BglY
CFOCILDN_02531	CDS	1203	ganB	3.2.1.-	COG3867	Endo-beta-1,4-galactanase
CFOCILDN_02532	CDS	852	ganQ		COG3833	Galactooligosaccharides transport system permease protein GanQ
CFOCILDN_02533	CDS	1308	ganP		COG1175	Galactooligosaccharides transport system permease protein GanP
CFOCILDN_02534	CDS	1233	ganS		COG2182	Galactooligosaccharide-binding protein
CFOCILDN_02535	CDS	1110	malK_1	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
CFOCILDN_02536	CDS	1560	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
CFOCILDN_02537	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
CFOCILDN_02538	CDS	864	rcnA		COG2215	Nickel/cobalt efflux system RcnA
CFOCILDN_02539	CDS	615				hypothetical protein
CFOCILDN_02540	CDS	1428	norG_2			HTH-type transcriptional regulator NorG
CFOCILDN_02541	CDS	216				hypothetical protein
CFOCILDN_02542	CDS	258				hypothetical protein
CFOCILDN_02543	CDS	408				hypothetical protein
CFOCILDN_02544	CDS	312	atl		COG3695	DNA base-flipping protein
CFOCILDN_02545	CDS	492	ybaY		COG3126	putative lipoprotein YbaY
CFOCILDN_02546	CDS	864	tesB	3.1.2.20	COG1946	Acyl-CoA thioesterase 2
CFOCILDN_02547	CDS	1287	amtB		COG0004	Ammonium transporter AmtB
CFOCILDN_02548	CDS	339	glnK		COG0347	Nitrogen regulatory protein GlnK
CFOCILDN_02549	CDS	1779	smdB			multidrug efflux ABC transporter permease/ATP-binding subunit SmdB
CFOCILDN_02550	CDS	1773	smdA			multidrug efflux ABC transporter permease/ATP-binding subunit SmdA
CFOCILDN_02551	CDS	459	decR		COG1522	DNA-binding transcriptional activator DecR
CFOCILDN_02552	CDS	1053	cds1_2	4.4.1.1	COG0031	L-cysteine desulfhydrase Cds1
CFOCILDN_02553	CDS	819	cof	3.6.1.-	COG0561	HMP-PP phosphatase
CFOCILDN_02554	CDS	1701	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
CFOCILDN_02555	CDS	702	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
CFOCILDN_02556	CDS	402	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
CFOCILDN_02557	CDS	369			COG1555	putative protein
CFOCILDN_02558	CDS	1875	ppiD		COG0760	Periplasmic chaperone PpiD
CFOCILDN_02559	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
CFOCILDN_02560	CDS	2355	lon_2			Lon protease
CFOCILDN_02561	CDS	1275	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
CFOCILDN_02562	CDS	624	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
CFOCILDN_02563	CDS	1299	tig	5.2.1.8		Trigger factor
CFOCILDN_02564	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
CFOCILDN_02565	CDS	579				hypothetical protein
CFOCILDN_02566	CDS	1476	ampG		COG2223	Anhydromuropeptide permease
CFOCILDN_02567	CDS	945	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
CFOCILDN_02568	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
CFOCILDN_02569	CDS	612	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
CFOCILDN_02570	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
CFOCILDN_02571	CDS	888	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
CFOCILDN_02572	CDS	333				hypothetical protein
CFOCILDN_02573	CDS	759	pcaR_3		COG1414	Pca regulon regulatory protein
CFOCILDN_02574	CDS	822	ydiB_2	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
CFOCILDN_02575	CDS	1677	chcC2_1	1.17.3.-		4-oxocyclohex-2-ene-1-carboxylate 5-dehydrogenase
CFOCILDN_02576	CDS	321				hypothetical protein
CFOCILDN_02577	CDS	1680	chcC2_2	1.17.3.-		4-oxocyclohex-2-ene-1-carboxylate 5-dehydrogenase
CFOCILDN_02578	CDS	819		4.2.1.118		3-dehydroshikimate dehydratase
CFOCILDN_02579	CDS	1365	pcaK_1		COG2814	4-hydroxybenzoate transporter PcaK
CFOCILDN_02580	CDS	1179	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CFOCILDN_02581	CDS	1365	yajR		COG2814	Inner membrane transport protein YajR
CFOCILDN_02582	CDS	492	yajQ		COG1666	Nucleotide-binding protein YajQ
CFOCILDN_02583	CDS	912	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
CFOCILDN_02584	CDS	594	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
CFOCILDN_02585	CDS	477				hypothetical protein
CFOCILDN_02586	CDS	1449	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
CFOCILDN_02587	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
CFOCILDN_02588	CDS	900	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
CFOCILDN_02589	CDS	1863	dxs	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
CFOCILDN_02590	CDS	975	yajO_5	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
