locus_tag	ftype	length_bp	gene	EC_number	COG	product
KGLDIDPM_02709	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
KGLDIDPM_02710	CDS	531	ttr	2.3.1.-		Acetyltransferase
KGLDIDPM_02711	CDS	1425				hypothetical protein
KGLDIDPM_02712	CDS	369				hypothetical protein
KGLDIDPM_02713	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
KGLDIDPM_02714	CDS	1389	sad_1	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
KGLDIDPM_02715	CDS	879	gltR_3		COG0583	HTH-type transcriptional regulator GltR
KGLDIDPM_02716	CDS	483				hypothetical protein
KGLDIDPM_02717	CDS	945	ldh1	1.1.1.27		L-lactate dehydrogenase 1
KGLDIDPM_02718	CDS	762	glcR_3		COG1349	HTH-type transcriptional repressor GlcR
KGLDIDPM_02719	CDS	987	pdxA2_1	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
KGLDIDPM_02720	CDS	1236	dtnK	2.7.1.219	COG3395	D-threonate kinase
KGLDIDPM_02721	CDS	1149	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
KGLDIDPM_02722	CDS	885	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KGLDIDPM_02723	CDS	951		1.1.1.81	COG1052	Hydroxypyruvate reductase
KGLDIDPM_02724	CDS	1320	gudP_2		COG2271	putative galactarate/D-glucarate transporter GudP
KGLDIDPM_02725	CDS	795	yddE	5.1.-.-	COG0384	putative isomerase YddE
KGLDIDPM_02726	CDS	1200	sotB_1		COG2814	Sugar efflux transporter
KGLDIDPM_02727	CDS	669				hypothetical protein
KGLDIDPM_02728	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
KGLDIDPM_02729	CDS	375	marA		COG4977	Multiple antibiotic resistance protein MarA
KGLDIDPM_02730	CDS	219				hypothetical protein
KGLDIDPM_02731	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
KGLDIDPM_02732	CDS	1197				hypothetical protein
KGLDIDPM_02733	CDS	483				hypothetical protein
KGLDIDPM_02734	CDS	699	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
KGLDIDPM_02735	CDS	798	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
KGLDIDPM_02736	CDS	1074				hypothetical protein
KGLDIDPM_02737	CDS	1575				hypothetical protein
KGLDIDPM_02738	CDS	1272	amiC_2			Aliphatic amidase expression-regulating protein
KGLDIDPM_02739	CDS	1104				hypothetical protein
KGLDIDPM_02740	CDS	399				hypothetical protein
KGLDIDPM_02741	CDS	1098	rhaS_4			HTH-type transcriptional activator RhaS
KGLDIDPM_02742	CDS	219				hypothetical protein
KGLDIDPM_02743	CDS	441				hypothetical protein
KGLDIDPM_02744	CDS	1065	lacI_1		COG1609	Lactose operon repressor
KGLDIDPM_02745	CDS	3108	lacZ	3.2.1.23	COG3250	Beta-galactosidase
KGLDIDPM_02746	CDS	1266	lacY		COG2223	Lactose permease
KGLDIDPM_02747	CDS	1089				hypothetical protein
KGLDIDPM_02748	CDS	261				hypothetical protein
KGLDIDPM_02749	CDS	861	bla_2	3.5.2.6		Beta-lactamase SHV-1
KGLDIDPM_02750	CDS	762	glpR_3		COG1349	Glycerol-3-phosphate regulon repressor
KGLDIDPM_02751	CDS	903	ltnD	1.1.1.411	COG2084	L-threonate dehydrogenase
KGLDIDPM_02752	CDS	1266	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
KGLDIDPM_02753	CDS	621	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
KGLDIDPM_02754	CDS	783	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
KGLDIDPM_02755	CDS	1365	ygbN		COG2610	Inner membrane permease YgbN
KGLDIDPM_02756	CDS	942	rob_1		COG2207	Right origin-binding protein
KGLDIDPM_02757	CDS	612				hypothetical protein
KGLDIDPM_02758	CDS	1218	bluF_1		COG2200	Blue light- and temperature-regulated antirepressor BluF
KGLDIDPM_02759	CDS	513	pncC_3	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
KGLDIDPM_02760	CDS	474	ibpB_2			Small heat shock protein IbpB
KGLDIDPM_02761	CDS	105				hypothetical protein
KGLDIDPM_02762	CDS	636				hypothetical protein
KGLDIDPM_02763	CDS	675	yedK	4.-.-.-	COG2135	Abasic site processing protein YedK
KGLDIDPM_02764	CDS	843	nimR_4		COG2207	HTH-type transcriptional regulator NimR
KGLDIDPM_02765	CDS	387				hypothetical protein
KGLDIDPM_02766	CDS	2046	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
KGLDIDPM_02767	CDS	750	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
KGLDIDPM_02768	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
KGLDIDPM_02769	CDS	432	uspG_1		COG0589	Universal stress protein UP12
KGLDIDPM_02770	CDS	1464	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
KGLDIDPM_02771	CDS	1284	lgoT_2		COG2271	putative L-galactonate transporter
KGLDIDPM_02772	CDS	327				hypothetical protein
KGLDIDPM_02773	CDS	342				hypothetical protein
KGLDIDPM_02774	CDS	561	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
KGLDIDPM_02775	CDS	711				hypothetical protein
KGLDIDPM_02776	CDS	270	ynfD			putative protein YnfD
KGLDIDPM_02777	CDS	2436	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
KGLDIDPM_02778	CDS	618	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KGLDIDPM_02779	CDS	858	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
KGLDIDPM_02780	CDS	609	dmsD		COG3381	Tat proofreading chaperone DmsD
KGLDIDPM_02781	CDS	1296	clcB_2		COG0038	Voltage-gated ClC-type chloride channel ClcB
KGLDIDPM_02782	CDS	696	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
KGLDIDPM_02783	CDS	1224	mlc		COG1940	DNA-binding transcriptional repressor Mlc
KGLDIDPM_02784	CDS	903	hcaR		COG0583	Hca operon transcriptional activator HcaR
KGLDIDPM_02785	CDS	1251	ynfM		COG2814	Inner membrane transport protein YnfM
KGLDIDPM_02786	CDS	1488		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
KGLDIDPM_02787	CDS	372				hypothetical protein
KGLDIDPM_02788	CDS	105				hypothetical protein
KGLDIDPM_02789	CDS	813	ydgD	3.4.21.-	COG3591	putative serine protease YdgD
KGLDIDPM_02790	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
KGLDIDPM_02791	CDS	363	mdtJ_1		COG2076	Spermidine export protein MdtJ
KGLDIDPM_02792	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
KGLDIDPM_02793	CDS	1656	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
KGLDIDPM_02794	CDS	843	citG_1	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
KGLDIDPM_02795	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
KGLDIDPM_02796	CDS	834	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
KGLDIDPM_02797	CDS	801				hypothetical protein
KGLDIDPM_02798	CDS	960				hypothetical protein
KGLDIDPM_02799	CDS	618	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
KGLDIDPM_02800	CDS	903	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
KGLDIDPM_02801	CDS	927				hypothetical protein
KGLDIDPM_02802	CDS	1647	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
KGLDIDPM_02803	CDS	921	murQ_2	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
KGLDIDPM_02804	CDS	357				hypothetical protein
KGLDIDPM_02805	CDS	1617	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
KGLDIDPM_02806	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
KGLDIDPM_02807	CDS	951	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
KGLDIDPM_02808	CDS	2778		1.3.1.6		NADH:fumarate oxidoreductase
KGLDIDPM_02809	CDS	1434	ttdT		COG0471	L-tartrate/succinate antiporter
KGLDIDPM_02810	CDS	1653	fumB_1	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
KGLDIDPM_02811	CDS	1617				hypothetical protein
KGLDIDPM_02812	CDS	390				hypothetical protein
KGLDIDPM_02813	CDS	765	catD	3.1.1.24	COG2021	3-oxoadipate enol-lactonase 2
KGLDIDPM_02814	CDS	1353	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
KGLDIDPM_02815	CDS	1203	pcaF	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
KGLDIDPM_02816	CDS	657	pcaJ	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
KGLDIDPM_02817	CDS	687	pcaI	2.8.3.6		3-oxoadipate CoA-transferase subunit A
KGLDIDPM_02818	CDS	807	pcaR_2		COG1414	Pca regulon regulatory protein
KGLDIDPM_02819	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
KGLDIDPM_02820	CDS	909	tsaR_3			HTH-type transcriptional regulator TsaR
KGLDIDPM_02821	CDS	1311	iaaspH	3.5.1.134		Indole-3-acetyl-aspartic acid hydrolase
KGLDIDPM_02822	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
KGLDIDPM_02823	CDS	1527	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
KGLDIDPM_02824	CDS	159				hypothetical protein
KGLDIDPM_02825	CDS	516	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
KGLDIDPM_02826	CDS	753	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
KGLDIDPM_02827	CDS	951	uspE			Universal stress protein E
KGLDIDPM_02828	CDS	222				hypothetical protein
KGLDIDPM_02829	CDS	1389	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
KGLDIDPM_02830	CDS	1530	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
KGLDIDPM_02831	CDS	951	ydgH			Protein YdgH
KGLDIDPM_02832	CDS	1383	ydgI		COG0531	Putative arginine/ornithine antiporter
KGLDIDPM_02833	CDS	723	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
KGLDIDPM_02834	CDS	336	ydgC		COG3136	Inner membrane protein YdgC
KGLDIDPM_02835	CDS	720	rstA		COG0745	Transcriptional regulatory protein RstA
KGLDIDPM_02836	CDS	315				hypothetical protein
KGLDIDPM_02837	CDS	363				hypothetical protein
KGLDIDPM_02838	CDS	1302	rstB_2	2.7.13.3	COG2205	Sensor protein RstB
KGLDIDPM_02839	CDS	933	tus_1			DNA replication terminus site-binding protein
KGLDIDPM_02840	CDS	1401	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
KGLDIDPM_02841	CDS	1647	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
KGLDIDPM_02842	CDS	1179	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
KGLDIDPM_02843	CDS	1527	ydgA		COG5339	Protein YdgA
KGLDIDPM_02844	CDS	660	malI		COG1609	Maltose regulon regulatory protein MalI
KGLDIDPM_02845	CDS	1593	malX		COG1263	PTS system maltose-specific EIICB component
KGLDIDPM_02846	CDS	1173	malY		COG1168	Protein MalY
KGLDIDPM_02847	CDS	1029	cmaX		COG0598	Divalent cation transporter CmaX
KGLDIDPM_02848	CDS	204	ydfZ			Putative selenoprotein YdfZ
KGLDIDPM_02849	CDS	480				hypothetical protein
KGLDIDPM_02850	CDS	354				hypothetical protein
KGLDIDPM_02851	CDS	1209	yedE		COG2391	putative transporter YedE
KGLDIDPM_02852	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
KGLDIDPM_02853	CDS	393	ydfO		COG5562	putative protein YdfO
KGLDIDPM_02854	CDS	159				hypothetical protein
KGLDIDPM_02855	CDS	999	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
KGLDIDPM_02856	CDS	1440	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
KGLDIDPM_02857	CDS	801	ydcF		COG1434	Protein YdcF
KGLDIDPM_02858	CDS	1326	shiA_2		COG0477	Shikimate transporter
KGLDIDPM_02859	CDS	1431	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
KGLDIDPM_02860	CDS	996	astE_1	3.5.1.96	COG2988	Succinylglutamate desuccinylase
KGLDIDPM_02861	CDS	1341	astB_1	3.5.3.23	COG3724	N-succinylarginine dihydrolase
KGLDIDPM_02862	CDS	1467	astD_1	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
KGLDIDPM_02863	CDS	1023	astA_1	2.3.1.109	COG3138	Arginine N-succinyltransferase
KGLDIDPM_02864	CDS	1206	astC_1	2.6.1.81	COG4992	Succinylornithine transaminase
KGLDIDPM_02865	CDS	1275	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
KGLDIDPM_02866	CDS	999	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
KGLDIDPM_02867	CDS	948	pgrR_4		COG0583	HTH-type transcriptional regulator PgrR
KGLDIDPM_02868	CDS	432	slyA_2			Transcriptional regulator SlyA
KGLDIDPM_02869	CDS	1653				hypothetical protein
KGLDIDPM_02870	CDS	1086	emrA_2			Colistin resistance protein EmrA
KGLDIDPM_02871	CDS	1380	oprM_2			Outer membrane protein OprM
KGLDIDPM_02872	CDS	660		2.1.1.6	COG4122	Catechol O-methyltransferase
KGLDIDPM_02873	CDS	3903	hrpA	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpA
KGLDIDPM_02874	CDS	606	azoR_2	1.6.5.-	COG1182	FMN-dependent NADH:quinone oxidoreductase
KGLDIDPM_02875	CDS	408				hypothetical protein
KGLDIDPM_02876	CDS	597	caiE			Carnitine operon protein CaiE
KGLDIDPM_02877	CDS	936	paaX		COG3327	Transcriptional repressor PaaX
KGLDIDPM_02878	CDS	1317	paaK	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
KGLDIDPM_02879	CDS	1206	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
KGLDIDPM_02880	CDS	423	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
KGLDIDPM_02881	CDS	1422	paaH	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
KGLDIDPM_02882	CDS	789	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
KGLDIDPM_02883	CDS	768	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
KGLDIDPM_02884	CDS	1071	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
KGLDIDPM_02885	CDS	498	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
KGLDIDPM_02886	CDS	756	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
KGLDIDPM_02887	CDS	288	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
KGLDIDPM_02888	CDS	930	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
KGLDIDPM_02889	CDS	2046	paaZ		COG1012	Bifunctional protein PaaZ
KGLDIDPM_02890	CDS	2268	maoA	1.4.3.21		Primary amine oxidase
KGLDIDPM_02891	CDS	951				hypothetical protein
KGLDIDPM_02892	CDS	891		1.1.1.169	COG1893	2-dehydropantoate 2-reductase
KGLDIDPM_02893	CDS	1500	feaB_1	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
KGLDIDPM_02894	CDS	903	feaR		COG2207	Transcriptional activator FeaR
KGLDIDPM_02895	CDS	324				hypothetical protein
KGLDIDPM_02896	CDS	186	ynbE			Outer membrane lipoprotein YnbE
KGLDIDPM_02897	CDS	2640	ydbH		COG2911	putative phospholipid transport protein YdbH
KGLDIDPM_02898	CDS	501	yabI_1		COG0586	Inner membrane protein YabI
KGLDIDPM_02899	CDS	990	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
KGLDIDPM_02900	CDS	441	hslJ		COG3187	Heat shock protein HslJ
KGLDIDPM_02901	CDS	264				hypothetical protein
KGLDIDPM_02902	CDS	3528	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
KGLDIDPM_02903	CDS	1155	ompN_2		COG3203	Outer membrane porin N
KGLDIDPM_02904	CDS	213				hypothetical protein
KGLDIDPM_02905	CDS	435	uspF			Universal stress protein F
KGLDIDPM_02906	CDS	936	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
KGLDIDPM_02907	CDS	1374	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
KGLDIDPM_02908	CDS	984	zntB			Zinc transport protein ZntB
KGLDIDPM_02909	CDS	744	glpR_4		COG1349	Glycerol-3-phosphate regulon repressor
KGLDIDPM_02910	CDS	1119	ydgJ_2	1.-.-.-	COG0673	putative oxidoreductase YdgJ
KGLDIDPM_02911	CDS	195				hypothetical protein
KGLDIDPM_02912	CDS	747				hypothetical protein
KGLDIDPM_02913	CDS	1380	aroP_1		COG1113	Aromatic amino acid transport protein AroP
KGLDIDPM_02914	CDS	480	lrp_1		COG1522	Leucine-responsive regulatory protein
KGLDIDPM_02915	CDS	615				hypothetical protein
KGLDIDPM_02916	CDS	1200	tyrB_1	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
KGLDIDPM_02917	CDS	669	metI_3		COG2011	D-methionine transport system permease protein MetI
KGLDIDPM_02918	CDS	1026	metN_2	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
KGLDIDPM_02919	CDS	807	metQ_3		COG1464	putative D-methionine-binding lipoprotein MetQ
KGLDIDPM_02920	CDS	1176	mtnE	2.6.1.117	COG0436	L-glutamine--4-(methylsulfanyl)-2-oxobutanoate aminotransferase
KGLDIDPM_02921	CDS	1020		1.3.1.103		2-haloacrylate reductase
KGLDIDPM_02922	CDS	549				hypothetical protein
KGLDIDPM_02923	CDS	912				hypothetical protein
KGLDIDPM_02924	CDS	867				hypothetical protein
KGLDIDPM_02925	CDS	924	nodD2_2		COG0583	Nodulation protein D 2
KGLDIDPM_02926	CDS	906				HTH-type transcriptional regulator
KGLDIDPM_02927	CDS	930				hypothetical protein
KGLDIDPM_02928	CDS	207				hypothetical protein
KGLDIDPM_02929	CDS	879	yqhC_2		COG2207	HTH-type transcriptional regulator YqhC
KGLDIDPM_02930	CDS	756	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KGLDIDPM_02931	CDS	594	bdcR		COG1309	HTH-type transcriptional repressor BdcR
KGLDIDPM_02932	CDS	714	bdcA_1		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
KGLDIDPM_02933	CDS	495				hypothetical protein
KGLDIDPM_02934	CDS	543				hypothetical protein
KGLDIDPM_02935	CDS	1086				hypothetical protein
KGLDIDPM_02936	CDS	1755	tssF1_4			Type VI secretion system component TssF1
KGLDIDPM_02937	CDS	1593				hypothetical protein
KGLDIDPM_02938	CDS	3429				hypothetical protein
KGLDIDPM_02939	CDS	1125				hypothetical protein
KGLDIDPM_02940	CDS	258				hypothetical protein
KGLDIDPM_02941	CDS	2454				hypothetical protein
KGLDIDPM_02942	CDS	531				hypothetical protein
KGLDIDPM_02943	CDS	531				hypothetical protein
KGLDIDPM_02944	CDS	531				hypothetical protein
KGLDIDPM_02945	CDS	549				hypothetical protein
KGLDIDPM_02946	CDS	2442				hypothetical protein
KGLDIDPM_02947	CDS	531				hypothetical protein
KGLDIDPM_02948	CDS	531				hypothetical protein
KGLDIDPM_02949	CDS	528				hypothetical protein
KGLDIDPM_02950	CDS	780				hypothetical protein
KGLDIDPM_02951	CDS	2379	vgrG2b_6	3.4.24.-		Type VI secretion system spike protein VgrG2b
KGLDIDPM_02952	CDS	2655	clpV1			AAA+ ATPase ClpV1
KGLDIDPM_02953	CDS	492	hcpA_4			Major exported protein
KGLDIDPM_02954	CDS	1701	ompA_1			Outer membrane protein A
KGLDIDPM_02955	CDS	690				hypothetical protein
KGLDIDPM_02956	CDS	1344	tssK1_4			Type VI secretion system baseplate component TssK1
KGLDIDPM_02957	CDS	1545	tssC1_2			Type VI secretion system sheath protein TssC1
KGLDIDPM_02958	CDS	492	tssB1_2			Type VI secretion system sheath protein TssB1
KGLDIDPM_02959	CDS	567	yraA	3.2.-.-	COG0693	Putative cysteine protease YraA
KGLDIDPM_02960	CDS	1533				hypothetical protein
KGLDIDPM_02961	CDS	762	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KGLDIDPM_02962	CDS	915				HTH-type transcriptional regulator
KGLDIDPM_02963	CDS	291				hypothetical protein
KGLDIDPM_02964	CDS	870	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
KGLDIDPM_02965	CDS	1203	nepI_3		COG2814	Purine ribonucleoside efflux pump NepI
KGLDIDPM_02966	CDS	1059				putative protein
KGLDIDPM_02967	CDS	885	pgrR_5		COG0583	HTH-type transcriptional regulator PgrR
KGLDIDPM_02968	CDS	834				hypothetical protein
KGLDIDPM_02969	CDS	387				hypothetical protein
KGLDIDPM_02970	CDS	1617	mppA		COG4166	Periplasmic murein peptide-binding protein MppA
KGLDIDPM_02971	CDS	708	mpaA	3.4.17.-	COG2866	Murein peptide amidase A
KGLDIDPM_02972	CDS	966	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
KGLDIDPM_02973	CDS	507	tpx	1.11.1.24	COG2077	Thiol peroxidase
KGLDIDPM_02974	CDS	1053				hypothetical protein
KGLDIDPM_02975	CDS	1542	tyrR		COG3283	HTH-type transcriptional regulatory protein TyrR
KGLDIDPM_02976	CDS	735	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
KGLDIDPM_02977	CDS	855	dsdC_2		COG0583	HTH-type transcriptional regulator DsdC
KGLDIDPM_02978	CDS	1062				hypothetical protein
KGLDIDPM_02979	CDS	1398	ycjX	3.6.5.2	COG3106	Ras-like GTPase YcjX
KGLDIDPM_02980	CDS	219	pspD			Phage shock protein D
KGLDIDPM_02981	CDS	360	pspC		COG1983	Phage shock protein C
KGLDIDPM_02982	CDS	225	pspB			Phage shock protein B
KGLDIDPM_02983	CDS	669	pspA		COG1842	Phage shock protein A
KGLDIDPM_02984	CDS	990	pspF_2		COG1221	Psp operon transcriptional activator
KGLDIDPM_02985	CDS	1029	norB_1			Quinolone resistance protein NorB
KGLDIDPM_02986	CDS	270	norB_2		COG0477	Quinolone resistance protein NorB
KGLDIDPM_02987	CDS	1170	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
KGLDIDPM_02988	CDS	2322	rhaR_2			HTH-type transcriptional activator RhaR
KGLDIDPM_02989	CDS	843				hypothetical protein
KGLDIDPM_02990	CDS	906				hypothetical protein
KGLDIDPM_02991	CDS	1644	sapA			Peptide transport periplasmic protein SapA
KGLDIDPM_02992	CDS	966	sapB		COG4168	Putrescine export system permease protein SapB
KGLDIDPM_02993	CDS	891	sapC			Peptide transport system permease protein SapC
KGLDIDPM_02994	CDS	993	sapD			Peptide transport system ATP-binding protein SapD
KGLDIDPM_02995	CDS	810	sapF			Peptide transport system ATP-binding protein SapF
KGLDIDPM_02996	CDS	1431				hypothetical protein
KGLDIDPM_02997	CDS	543	ves		COG3758	Protein Ves
KGLDIDPM_02998	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
KGLDIDPM_02999	CDS	1158				hypothetical protein
KGLDIDPM_03000	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
KGLDIDPM_03001	CDS	180				hypothetical protein
KGLDIDPM_03002	CDS	750	srlR_5		COG1349	Glucitol operon repressor
KGLDIDPM_03003	CDS	222	osmB			Osmotically-inducible lipoprotein B
KGLDIDPM_03004	CDS	327	yciH		COG0023	putative protein YciH
KGLDIDPM_03005	CDS	738	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
KGLDIDPM_03006	CDS	1170	lapB		COG2956	Lipopolysaccharide assembly protein B
KGLDIDPM_03007	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
KGLDIDPM_03008	CDS	768	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
KGLDIDPM_03009	CDS	603	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
KGLDIDPM_03010	CDS	2673	acnA	4.2.1.3	COG1048	Aconitate hydratase A
KGLDIDPM_03011	CDS	168				hypothetical protein
KGLDIDPM_03012	CDS	975	cysB			HTH-type transcriptional regulator CysB
KGLDIDPM_03013	CDS	2598	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
KGLDIDPM_03014	CDS	252	yciN			Protein YciN
KGLDIDPM_03015	CDS	1083	sohB	3.4.21.-	COG0616	putative protease SohB
KGLDIDPM_03016	CDS	801	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
KGLDIDPM_03017	CDS	591	btuR	2.5.1.17		Corrinoid adenosyltransferase CobA
KGLDIDPM_03018	CDS	903	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
KGLDIDPM_03019	CDS	897	gcvA_4		COG0583	Glycine cleavage system transcriptional activator
KGLDIDPM_03020	CDS	909				IS1595 family transposase ISBsp7
KGLDIDPM_03021	CDS	621	yciO		COG0009	putative protein YciO
KGLDIDPM_03022	CDS	864	rnm	3.1.13.-	COG0613	5'-3' exoribonuclease Rnm
KGLDIDPM_03023	CDS	1563	trpE	4.1.3.27		Anthranilate synthase component 1
KGLDIDPM_03024	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
KGLDIDPM_03025	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
KGLDIDPM_03026	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
KGLDIDPM_03027	CDS	810	trpA	4.2.1.20		Tryptophan synthase alpha chain
KGLDIDPM_03028	CDS	483				hypothetical protein
KGLDIDPM_03029	CDS	948				hypothetical protein
KGLDIDPM_03030	CDS	201				hypothetical protein
KGLDIDPM_03031	CDS	708				hypothetical protein
KGLDIDPM_03032	CDS	2286	fiu		COG4774	Catecholate siderophore receptor Fiu
KGLDIDPM_03033	CDS	678		1.14.11.-		PKHD-type hydroxylase
KGLDIDPM_03034	CDS	639	ompW		COG3047	Outer membrane protein W
KGLDIDPM_03035	CDS	414				hypothetical protein
KGLDIDPM_03036	CDS	744				hypothetical protein
KGLDIDPM_03037	CDS	540	yciB		COG2917	Inner membrane-spanning protein YciB
KGLDIDPM_03038	CDS	2184	iroN			siderophore salmochelin receptor IroN
KGLDIDPM_03039	CDS	366		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
KGLDIDPM_03040	CDS	537				hypothetical protein
KGLDIDPM_03041	CDS	669	hxpB_2	3.1.3.68	COG0637	Hexitol phosphatase B
KGLDIDPM_03042	CDS	762	kduD_2	1.1.1.127	COG1028	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
